ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
-0.3232,-1.352,0.4356,0.4125,2.768521800003582,0.3446,0.628,0.1721,1.4267,0.5954,-1.2526268506773208,0.435,-0.5179,1.3594,0.9197
1.147,-0.6576,-0.5505,0.6997,-0.6407653724701605,-0.7138,1.8103,-0.259,1.0361,0.6237,-2.275638287722132,1.2134,-0.2024,0.477,0.463
1.1343,-0.4565,-1.1872,0.7309,2.9093514226256643,0.1065,0.8308,0.2114,0.9909,0.2987,0.5910692415739837,0.4675,0.3191,0.3793,0.6253
0.4029,-0.4271,-0.9039,0.4228,3.4434684042521306,0.4275,0.3509,-0.4469,0.7781,0.1926,-0.10211291778201403,0.9406,-0.247,0.1122,-0.1355
0.9168,0.6457,-0.1079,0.7251,4.275349423892219,-0.3072,1.9586,0.3491,1.4663,0.5445,-0.5990926571743874,2.1794,-0.5705,0.8781,0.0368
0.3999,-0.4781,-0.2352,-0.0384,3.345269372112373,0.0861,-1.2708,0.3321,0.1185,-0.2847,-2.114112197666927,0.7033,-0.7194,-0.1938,0.5291
0.1797,0.4527,-0.4779,0.0046,0.9060382246239218,0.0021,1.0602,0.6088,0.2772,-0.0643,-1.4484755416147403,1.0134,0.1876,-0.4432,-0.0752
1.0371,0.3924,-1.5781,0.8054,1.5966903408506834,-0.6786,0.0112,0.2954,0.6605,0.1667,-0.7519694380806465,-0.0961,-1.0083,0.5363,0.8251
0.0549,-0.2696,-0.3835,0.0047,0.281909742208658,-0.4589,1.0475,-0.4469,-0.4308,0.2422,-1.753733627628709,0.5864,-0.3111,-0.231,0.2658
1.2775,-0.3283,-0.5755,0.5411,0.12278195145027565,-0.2427,0.8004,0.337,0.4775,0.0333,-1.9182609040850287,0.6751,0.3511,0.9005,0.2075
0.241,0.027,-0.955,-0.0776,-2.9319368745069965,-0.2269,1.4652,0.8225,0.9999,-0.2255,0.11635130884986578,0.987,0.2521,0.6094,-0.139
2.0912,-0.5042,-0.3854,0.1472,-1.9108122988444602,-0.4998,1.4912,0.533,0.0918,-0.2425,-2.2994164073181573,1.9283,-0.0073,0.5702,0.0255
-0.0274,0.4715,-0.9237,0.2547,-1.6665408728181523,-0.4256,0.9548,0.1944,0.0881,-0.1633,1.5732707828847707,1.3989,-0.9249,-0.0489,0.6833
0.1279,-0.0145,-0.7464,0.2734,-3.2538706139867766,-0.0402,0.3457,0.0265,0.0605,0.0271,-1.0271886186263246,1.6681,-0.4409,0.8396,0.461
0.867,-1.0408,-1.3013,0.0994,-1.4418613227146349,-0.0192,0.5798,0.1794,0.2951,0.2543,-0.7419025209975564,0.875,0.436,0.003,0.7755
0.1568,0.3549,-1.1535,0.4692,-2.3364891142886015,-0.0846,-0.94,0.5445,0.5194,-0.208,0.4233029635055495,0.0219,0.1044,-0.6035,-0.0792
-1.1753,-0.3105,0.1091,0.7487,5.1068259995139105,-0.1303,0.1439,0.4176,0.4924,0.3127,-2.0535071403863956,-0.353,-0.5859,0.2435,0.7756
0.1176,-0.1874,-1.2971,0.7467,-0.16658025122908826,-0.0551,0.3386,1.0259,-0.1152,0.0795,0.890644833552302,1.2713,-0.5389,0.1473,0.3222
0.0279,-0.0276,-1.4091,0.2246,2.940905380500277,-0.0402,-0.2927,-0.4469,0.0864,0.0511,-2.2472492989347423,-0.9503,-0.208,0.5896,0.2736
0.1206,0.3701,-0.1966,0.164,-0.5806671506513916,-0.3515,-0.3997,0.4346,-0.0705,-0.4397,-1.0140008411238242,-0.0348,-0.5985,0.3403,0.3741
-0.4059,0.157,-0.3213,-0.7266,-2.6308278242713876,-0.0206,-1.7772,-0.4469,-0.1097,0.0503,-2.777,0.126,-0.1011,-0.1646,0.1652
-0.608,-0.9472,0.0341,0.5785,2.6874631722834694,-0.6609,1.0009,0.6927,0.7819,0.4861,0.8313803195638437,0.9728,-0.2498,0.5401,0.3718
0.4493,-0.3931,-0.5764,-0.3074,-2.9173773576239563,0.4345,-1.2834,0.075,0.1185,0.5228,0.4482428188355191,0.9647,0.0877,0.12,0.2902
0.2492,-0.4418,-0.5101,0.9249,0.6685088994625618,-0.2267,1.4709,0.8217,0.4381,0.4877,-0.8699441662443719,-1.0815,0.8048,1.1854,0.1473
-0.645,-0.1158,-1.682,0.4159,0.06346104915532846,-0.4,0.2605,0.036,0.6509,0.0272,0.408844389344433,0.5706,-0.6699,0.2952,0.7764
0.1514,0.0576,-0.1948,-0.3507,2.751212455459633,-0.0411,-1.685,-0.2429,-0.068,-0.1381,-2.114835011090125,-0.8387,0.2144,0.5292,0.1565
0.7862,-0.5221,0.5488,0.2844,4.403688730162068,-0.3129,0.848,0.5301,0.4183,-0.0174,-2.6941746338582044,1.7738,0.3714,0.4892,-0.0585
0.1384,-0.703,-0.1648,0.3838,-3.9404137614004227,-0.0164,0.3829,-0.2163,-0.1483,-0.0835,-2.777,0.2908,-0.2165,-0.0314,-0.0001
0.8178,-0.3143,-0.5881,0.7967,-0.23478441405716466,-0.8085,0.5639,1.1849,0.5763,0.6747,-1.5997905519570448,-0.012,-0.5868,1.3734,0.5261
-0.4113,0.0967,-0.1247,0.2241,-2.4711109899221353,-0.1083,-0.4385,0.4011,0.7285,-0.2524,-0.6939600056978924,0.6148,0.0574,-0.4354,0.3964
-0.4528,-0.4673,0.0127,0.2508,-0.8798322801203644,0.1061,0.5377,0.231,0.1621,0.2005,0.9452455138146464,-0.0666,0.05,-0.2015,0.2136
