ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
-1.0754,-0.3786,-0.7119,-0.439,0.1088473782886672,0.39,-1.15709,-0.1414,0.0637,-0.3162,-0.1466,-0.3652,0.1067,0.0531,-0.2051
-0.2013,-0.2007,0.3036,-0.3597,-1.4075048819671414,0.0056,0.0055,0.2279,0.3246,0.2596,1.5613,-0.4578,0.1396,-0.1355,-0.2613
-0.5909,0.4148,0.6807,-0.733,-1.6732449434999397,0.417,-1.16033,-0.2214,-0.9461,0.019,0.003,-0.7892,0.1382,-0.4952,-0.8306
-0.0225,0.0384,-0.0688,-0.0026,-0.21464041538900513,0.0529,0.13216,0.3292,-0.122,-0.1206,1.0007,-0.478,0.3463,-0.3684,-0.3169
-0.3177,-0.3385,1.0464,-0.7881,-0.31030100005285066,0.2305,-1.66716,-1.0226,-1.371,-0.0714,-1.0931,-0.2805,0.0287,-0.0987,-1.0441
-0.1612,0.5455,0.3549,-0.1672,-2.7069177720422912,-0.0415,-1.0877,-1.1607,-0.7317,-0.2249,-0.5525,-0.6842,0.2275,-0.9211,-1.2419
-0.3208,-0.2082,0.4633,0.4165,-1.2868484181474233,-0.0621,0.05129,0.3707,-0.1133,0.069,-0.4551,-0.573,0.055,-0.7119,-0.2792
0.3292,-0.4365,0.7882,0.0222,0.4000265980998381,-0.2318,-1.03652,-0.758,-0.8609,-0.0915,0.4978,-0.6658,0.5349,0.0794,-0.1687
-0.3421,0.6452,0.8716,-0.7025,0.3871935476599051,0.1473,-1.53319,-0.2906,-0.9313,-0.1491,0.6003,-0.3232,-0.1867,-0.197,-0.3568
-0.0181,-0.0134,1.3978,-0.5172,-2.2069913448308225,-0.205,-0.36737,-0.2747,-0.9009,-0.1622,1.1511,-0.3763,0.3409,-0.4124,-1.2419
-0.3488,0.7169,0.9636,-0.0283,-1.5833234918659322,0.2246,-0.28773,0.0117,-0.4574,-0.2591,0.3338,-0.3184,0.4616,-0.9058,0.0351
-0.41,-0.2509,-0.2243,0.2635,0.6441386207568418,0.0763,-2.44696,0.2293,-0.4352,0.0132,0.2815,-1.0208,-0.0885,-0.8346,0.4864
-0.6139,0.3727,0.3629,-0.2718,-1.5726620078285227,0.197,-1.51847,-0.5465,-1.1365,-0.1209,0.5587,-0.8533,0.1702,-0.5989,-0.0345
0.0766,0.1837,1.0122,-0.9122,-2.4260735377151095,-0.108,0.37039,-0.7932,-0.6865,-0.0484,-0.0744,-0.9568,-0.5118,-0.6878,0.4494
-0.2253,-0.0429,-0.5478,-0.6844,0.40324902493420045,0.092,-0.2452,0.0475,-0.8459,-0.3351,-0.7174,-0.0177,0.0787,-0.7815,-1.0008
0.0395,0.6377,-0.742,-0.2433,-1.498940848729148,-0.068,-0.83456,-0.4247,0.1655,0.1879,-0.7667,-0.6397,-0.2363,-0.1976,-0.0871
-0.7896,0.4493,-0.1333,-0.063,-1.2834517590010603,0.2561,-0.90064,-0.041,-0.6696,-0.1439,0.238,-0.3498,0.6877,-0.1378,-0.5429
0.0013,0.0202,-0.0619,-0.4502,-1.4426121073859655,-0.1697,0.63161,-0.1307,-0.2983,-0.0604,-0.8948,-0.8221,0.0559,-0.1217,-0.7774
-0.3651,0.596,0.3848,-0.4993,0.7094379358573035,0.4474,0.00653,-0.5928,-0.9199,-0.257,0.6524,-0.8006,-0.0159,-0.3716,-0.8269
-0.5566,0.1682,0.351,-0.8749,-1.2931846595966205,-0.2664,-0.23572,-0.5568,0.0303,-0.0545,-0.2577,-0.6641,0.0301,-0.7756,0.2719
-0.6664,0.1124,0.2311,-0.1261,-1.502064441320804,-0.0036,2.1105,-0.3764,-0.7257,-0.2932,0.8294,-0.3073,0.2144,-0.3501,0.0278
-0.6713,1.0471,1.7489,-0.4173,-1.3882202979899838,0.2531,-1.94328,0.0651,-0.8862,-0.1732,1.9311,-0.3855,0.7871,-0.5308,-0.8395
-0.3006,-0.0136,0.0509,0.0933,-1.1013758483759197,0.0189,0.8955,-0.8454,-1.125,-0.1324,0.6137,-0.6203,0.1164,0.2373,-0.7202
-0.2611,-0.0431,1.0271,-0.3811,-1.6135496284758966,0.4601,0.04687,-0.618,-0.4697,-0.3806,1.5861,-0.6215,0.1974,-0.1638,-0.6407
-0.836,0.0344,1.0103,-0.7784,-2.18113712452765,-0.0456,-0.16286,-0.4967,-0.7212,-0.0771,-1.5358,0.0039,0.7035,-0.755,-0.574
-1.0181,0.6307,0.3773,-0.9205,-1.8240714673221765,0.0332,-2.804,0.0684,-0.8921,-0.3899,0.348,-0.6312,0.4217,-0.4266,-0.6519
-0.1312,-0.0112,0.6875,-0.0395,-0.39611679202102956,-0.4154,-0.46327,-0.3846,0.1197,-0.2476,0.0704,-0.738,-0.0171,-0.0354,0.087
0.3142,0.432,-0.4982,0.0422,-0.536705717943573,0.1103,-1.19201,0.2203,0.5668,0.3302,0.7609,-0.3233,0.4945,-0.3694,0.8977
-0.2535,-0.4187,0.1192,0.1292,-0.2946162767115478,0.0216,-0.60154,-0.7849,-1.0349,-0.27,1.3297,-0.5432,0.1312,-0.8748,-0.5634
-0.3478,0.7883,0.8326,-0.9339,-1.756920628778857,-0.0105,-0.46401,-1.207,-0.5565,-0.4578,-0.8674,-0.9304,-0.0152,0.1228,-0.3371
0.5199,0.6043,0.1093,0.1065,0.41554219837658324,0.1531,0.37111,-0.3845,0.5668,0.0206,-1.5358,-0.3945,0.2132,0.4144,0.4127
