ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
1.0094,0.3928,-0.2286,-0.4713,-1.8963393259665207,-0.3026,-0.5279,0.0032,-0.2127,0.1377,-2.2304627617793273,0.251,-0.2732,-0.2485,0.1616
-0.2251,-0.5028,0.2492,0.4716,0.12009373509104188,-0.6298,2.8051,0.1119,0.1488,0.3294,-2.0905723105872442,-0.9381,-0.6322,0.1502,0.6709
0.283,-1.1516,-0.845,-0.4018,-1.7610905163564428,-0.4559,-0.5341,0.0162,-0.4804,-0.2919,-0.20642600467208988,-0.1564,-0.0553,-0.1334,0.0738
0.4313,-0.2692,-0.9545,-0.1039,-0.6860713535041456,0.2544,-0.6957,0.5466,-0.115,-0.046,-1.1969395482200407,1.3937,-0.1167,-0.1379,0.3238
2.0114,-0.107,-1.2597,0.094,-1.8263408115913862,0.2816,-0.4267,0.5503,0.1229,-0.0121,0.4880757336697875,0.2248,0.2402,0.1688,-0.0036
-0.0074,0.0907,-0.5611,0.2827,-0.4228344642849038,-0.2834,1.7537,0.0399,0.3659,0.561,0.3389140810869835,-0.688,0.0553,-0.4845,0.5639
-0.1909,0.6954,-1.004,0.5324,2.9298801891716906,-0.6791,-0.4111,0.0369,-0.6085,0.4298,-2.711758354677945,0.2602,-0.0183,0.3108,-0.1451
0.0906,-0.1658,0.8999,-0.1782,0.2488125918789475,0.5241,-1.0619,0.4914,0.1812,0.324,0.15584910397429153,-0.6065,-0.0878,-0.1009,0.483
1.3637,-2.055,-0.8847,-0.0351,-0.307814144673342,0.374,-0.3359,-0.3891,0.262,0.2788,-2.0792573185088874,0.9296,-0.4937,-0.233,0.2254
2.1212,-0.5831,-0.4537,0.2807,0.44094060116800987,-0.3588,1.0281,0.2523,0.0628,-0.406,-1.6470808430320187,0.633,0.2359,0.124,0.4996
-0.3311,-0.4373,-0.6652,0.3829,-1.179903297340136,0.123,-0.3666,0.7212,0.535,0.5508,-1.3646462617298094,-0.1915,-0.3685,0.0345,0.8101
-0.9456,-0.8715,-0.8891,0.3107,2.349219226497495,-0.2105,-0.0021,-0.2471,0.6919,0.4655,-2.777,-0.9553,-1.0799,0.0124,0.765
0.6144,-0.6171,0.5651,0.637,1.9220787469971146,-0.2563,0.2389,-0.2061,1.1609,-0.0066,-0.16843986849247422,1.3804,-0.8268,0.5312,0.5205
-0.0327,0.4842,-0.4307,0.3526,1.064081103125751,0.6185,-0.6953,1.0928,1.3039,0.0364,0.631207878067574,-1.3343,-0.3772,0.9371,0.3886
1.0069,-0.2951,-0.2946,-0.0855,1.9805698520512074,-0.2209,0.6293,0.3973,-0.2197,0.1418,-0.8059002468816399,-1.2059,-0.1668,-0.1888,0.7408
-0.0516,-0.0563,-0.3986,-0.4822,-1.9001163222977548,0.2973,0.2195,0.1976,0.0113,0.4311,-1.298276138985195,0.1983,0.6116,0.0605,-0.0476
1.2243,0.0303,-0.0139,0.231,0.30154586122337756,-0.1229,-0.6686,0.0778,0.3749,-0.0714,0.9319728209830606,1.6568,0.4965,0.0725,0.1947
1.4925,-0.497,-0.3069,0.5601,0.6253820818469373,0.2905,-0.2295,0.7632,0.9119,0.3646,-0.855028119742179,-0.3429,0.8048,0.2661,0.3526
0.5094,0.0674,-0.5124,0.2207,-1.117728002938557,0.288,1.5488,0.3094,0.0453,-0.054,-0.015411579605884684,-0.5312,-0.1047,0.3122,0.1134
0.9526,0.2934,0.1712,0.2563,2.347538218231643,-0.293,0.1402,0.0302,1.3517,0.3574,-1.5866556005810966,-0.4815,-0.558,0.3608,-0.0924
1.4713,-0.2708,0.5215,0.6076,1.591451674832506,-0.2242,1.0436,-0.1001,0.6865,0.1136,-1.0440901069261155,2.1751,-0.4218,0.5162,1.0251
1.8502,-1.3622,-0.4142,0.2015,-1.0403683207661407,-0.7412,0.0871,0.6828,0.3011,0.1115,0.5016329496204514,0.9535,-0.021,0.0988,0.3463
-0.3228,0.4986,-0.152,0.7825,-0.8975407730978968,0.5505,0.9831,-0.1884,0.2623,0.0795,-1.59884186925802,-0.4252,0.04,0.2129,0.1775
0.5366,-0.0042,-0.5708,0.0286,2.359655498617726,0.2218,1.0919,0.0469,0.477,0.2433,-1.582872086109099,0.7064,0.4631,0.2981,-0.6584
0.8406,-0.4124,-1.3197,0.2259,-1.4728250784055223,-0.3372,-0.1637,-0.0674,0.5417,0.2286,0.14826239425203636,2.5077,-0.7785,-0.0131,0.1806
