ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
-0.5763,-0.0863,0.443,0.2437,0.7449680307422057,-0.0801,-2.48385,-0.4298,-0.9736,-0.1532,-0.2684,-0.4533,0.0298,-0.8,-0.4629
-0.5004,0.2396,0.5441,-0.3963,-3.2298462853187035,0.0366,1.56217,-0.4573,-0.6563,-0.1087,-0.2723,-1.5254,0.1723,-0.1554,-0.1239
-0.2127,0.213,-0.2746,0.201,0.6267460138280179,-0.104,-2.804,-0.5564,0.0598,0.1348,0.6723,-0.3492,0.0536,0.2967,-0.3394
-0.1752,0.2659,0.8295,-0.2613,-1.5677560519255767,0.5245,0.28382,0.0949,-1.0647,0.0583,1.8215,-0.3893,0.4707,-0.0703,-1.0315
-0.9472,-0.0805,-0.7688,-0.9264,0.1645693375589654,-0.0564,-1.56815,-0.2534,-0.7383,-0.3834,-0.0224,-0.2334,-0.1168,0.1197,-0.7034
-0.3259,0.0913,0.3897,-1.1979,-1.2479932377392575,-0.0404,-2.05027,-1.2603,-0.5527,-0.1711,-1.0902,-0.8524,0.216,0.1525,-0.6016
-0.6246,0.4883,0.9522,-0.8365,-1.8654162780109962,0.366,-0.38367,0.1379,-1.1124,-0.3263,1.9766,-0.2478,0.0342,-0.6071,-0.6083
-0.3419,0.7966,0.7291,-0.8934,-1.9357979852537235,0.3017,0.43701,-0.2252,-0.6501,-0.2252,-0.6821,-0.6036,0.2288,0.0833,-0.8888
-0.2693,0.2356,0.7963,0.0408,-2.4368110313090128,0.291,0.29032,-0.6406,-0.7349,-0.5616,1.5699,-0.209,0.4736,-0.8574,-1.0566
-0.345,-0.179,0.5627,-0.7788,-0.5124944766310813,0.2116,-1.57829,0.04,-0.7748,-0.2755,0.9951,-0.2314,0.2152,-1.0766,-0.522
-0.4516,0.3178,0.186,-0.8259,-2.035729167778195,0.1828,-0.46454,-0.1561,-1.0098,-0.0874,0.8769,-0.6871,0.2204,-0.6732,-0.8911
-0.1904,-0.1828,0.8466,0.146,-2.1331332932170786,0.1514,-0.31541,-0.4484,-0.9161,-0.2205,-0.4269,-0.5364,0.0712,-0.0157,-0.729
0.5199,-0.4404,0.3629,-0.98,-1.7812887980870882,-0.2559,0.12149,-1.031,-0.5078,-0.0545,-0.0009,-0.1409,0.1976,-0.6867,0.256
-0.0968,-0.6231,0.8838,-0.9103,-2.2787315507090824,-0.0274,-1.02066,-0.4567,-0.5814,0.0463,0.5536,-0.35,0.2672,-0.8352,-1.2419
-0.3947,-0.2719,-0.4486,-0.4141,-1.2639011193448013,-0.002,-0.68834,0.1798,0.2679,-0.1108,0.4107,0.066,0.1372,0.2667,0.405
-0.6416,0.85,0.0011,-0.5455,-0.5569136325561035,0.1409,-0.40193,-0.7125,-0.6754,-0.395,0.3778,-0.9167,-0.2579,0.2313,-1.0902
-0.2565,-0.2558,1.0161,-0.3799,-0.671030112345071,-0.0027,-0.24502,-0.8715,-0.7602,-0.0549,-0.6635,-0.4507,-0.0198,-0.1389,-0.3716
0.2941,0.3457,-0.4093,-0.5745,-0.590835987241152,0.0145,0.57377,-0.9643,-0.7309,-0.0788,1.05,-0.1786,0.2808,-0.3143,-0.6635
0.0846,-0.1886,0.6837,-0.7845,-1.1818966116638665,0.0809,1.53456,-0.8805,-0.6839,-0.3156,0.8651,-0.2498,0.6556,-0.3651,-0.0462
-0.5585,0.3664,0.3028,-0.2958,-3.1944625940206994,0.4458,-0.54828,-0.0034,-1.009,-0.1455,-0.6482,-1.3312,0.1183,-0.0006,-0.1192
-0.1168,0.666,0.8903,-0.978,-1.054851850796741,-0.58,0.70926,-0.2525,-0.167,-0.0102,0.6033,-0.3111,0.4195,-0.7554,0.2014
-0.332,0.2933,-0.1279,-0.0126,-0.0047995238835070175,-0.549,-1.94662,-1.0406,0.2148,-0.0239,2.5268,-0.5754,-0.0769,0.0454,-0.1904
0.0875,0.0538,-0.3189,-0.2482,-1.2183380310313874,0.1096,-2.35998,0.027,-0.6542,-0.2008,1.3146,-0.2574,0.3352,-0.8938,-0.2938
-0.6498,0.3037,0.255,-0.9803,0.08094844186353933,-0.0362,0.90899,-0.9483,-0.4599,-0.3712,-1.4253,-0.5837,0.0225,0.0171,0.3616
0.2541,0.087,0.0115,-0.0251,1.588206624118134,0.176,-0.30401,0.6178,-0.3647,0.0472,0.4655,-0.7327,-0.0364,-0.1103,0.0721
-0.8905,0.73,0.6958,-1.2515,-1.7084587564140432,0.4352,-0.04007,-0.2362,-0.897,-0.6696,1.5342,-2.0456,0.5917,-0.7679,-0.8846
0.3206,1.3076,0.8774,0.4195,-1.8937144486267048,-0.1639,-1.57936,-0.707,-0.7656,-0.2476,0.6441,-0.5011,-0.0834,-0.468,-0.5064
-0.029,-0.3638,0.6722,-0.1564,0.4385898581138028,0.2538,-1.34757,0.5777,-0.1873,0.0473,1.4258,-0.2799,0.143,-0.0036,-0.6874
-0.1836,0.2268,1.6495,-0.6232,-1.9014466955953204,-0.1567,-0.32924,-0.4034,-0.6646,-0.3583,0.9762,-1.4108,0.3771,-0.4504,-0.5171
-0.4694,0.3551,0.3502,-0.5928,-2.536765185250374,-0.0142,0.21528,-0.1807,-0.6962,-0.1859,0.1002,-1.9534,0.6687,0.0278,0.2581
-0.3233,0.6805,0.9524,-0.0806,-0.6838136907501962,0.0247,-1.03916,-0.9886,-0.9307,-0.4081,0.4647,-0.0797,0.1365,-0.1933,-0.5893
