ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
0.0101,1.9784,6.2175,0.3846,0.0351,0.1245,0.0175,0.1755,0.3329,5.8016,0.1144,0.0264,0.0088,4.1941,0.0741
0.0075,1.2738,6.5062,0.3542,0.0324,0.1331,0.0187,0.2748,0.5607,3.958,0.0858,0.0352,0.0079,3.3822,0.07
0.0117,1.2461,5.4261,0.2812,0.0265,0.1232,0.0128,0.2802,0.3602,4.3494,0.0887,0.0271,0.0111,3.1839,0.0735
0.0091,2.1155,5.063,0.203,0.0251,0.0702,0.017,0.2066,0.324,3.9788,0.0775,0.026,0.0103,3.9974,0.0524
0.012,1.6071,6.1086,0.2417,0.041,0.0998,0.0206,0.1963,0.2576,4.3151,0.0671,0.0388,0.0075,3.9945,0.0792
0.0132,2.153,4.2183,0.3974,0.0219,0.1297,0.0222,0.1954,0.3609,4.3637,0.091,0.0331,0.0127,4.9717,0.0706
0.0049,2.3701,5.2688,0.2756,0.012,0.1226,0.0127,0.1479,0.2776,5.2169,0.0997,0.0255,0.0135,4.9366,0.0359
0.0073,1.6187,4.9743,0.3149,0.0409,0.0959,0.0122,0.202,0.3054,7.4075,0.0696,0.0176,0.0152,5.5542,0.0562
0.0079,1.6605,4.5006,0.3485,0.0239,0.1054,0.0154,0.1948,0.3986,3.3439,0.1118,0.0322,0.0051,4.3995,0.0462
0.0074,1.3787,11.0906,0.3057,0.0181,0.1129,0.0151,0.2764,0.3736,3.2885,0.0978,0.0205,0.0128,4.6072,0.0576
0.0084,1.536,2.9131,0.1243,0.0307,0.0948,0.0126,0.2415,0.3451,3.1767,0.1038,0.0311,0.0164,5.0807,0.0288
0.0098,1.806,4.8301,0.3431,0.0347,0.1537,0.0226,0.1991,0.4231,4.137,0.087,0.0244,0.0071,3.826,0.0652
0.0085,1.5538,4.4074,0.331,0.0334,0.097,0.0122,0.2175,0.4596,4.3379,0.0819,0.0229,0.0111,3.4977,0.0396
0.0103,1.5733,5.564,0.3508,0.0365,0.1039,0.0061,0.2872,0.381,3.8187,0.1069,0.0321,0.0087,6.4503,0.0513
0.0067,2.2382,6.8859,0.2669,0.0283,0.1343,0.0088,0.2056,0.4396,2.6908,0.1276,0.0414,0.0083,4.5756,0.0329
0.0088,2.0791,4.8535,0.1671,0.0387,0.1226,0.0196,0.261,0.4271,2.5625,0.1422,0.0352,0.0116,4.5765,0.0494
0.007,0.9682,7.859,0.3769,0.0394,0.1412,0.0326,0.2258,0.4163,3.6218,0.055,0.028,0.0122,5.0857,0.0295
