ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
0.0162,1.3195,7.5105,0.4068,0.0654,0.1018,0.0251,0.3442,0.4061,3.9791,0.1005,0.0183,0.0044,5.6371,0.117
0.0104,1.3735,5.3382,0.4168,0.0719,0.108,0.0234,0.417,0.3608,3.5502,0.1047,0.0722,0.0106,5.3271,0.1263
0.0146,0.8565,3.9366,0.3087,0.0226,0.1077,0.026,0.6586,0.9578,3.4334,0.0738,0.0546,0.0066,5.6425,0.1352
0.0153,1.3639,2.6792,0.2759,0.007,0.101,0.0172,0.256,0.3457,2.0743,0.092,0.0563,0.008,6.1221,0.059
0.0057,0.5992,4.032,0.4517,0.0153,0.0893,0.0177,0.2852,0.2876,3.6529,0.0711,0.0426,0.0099,3.4582,0.0243
0.0112,1.5597,2.8717,0.4675,0.007,0.1327,0.0211,0.3244,0.3898,3.6007,0.0897,0.0338,0.0076,2.7783,0.055
0.0185,0.3725,4.8502,0.4939,0.0818,0.1108,0.021,0.3796,1.0136,8.4603,0.0752,0.0721,0.0073,7.6078,0.1214
0.013,1.7897,3.5929,0.344,0.0724,0.1291,0.0198,0.1753,0.346,5.9141,0.0856,0.0367,0.0087,3.732,0.0889
0.0106,1.669,7.3575,0.238,0.1223,0.1244,0.0169,0.2247,0.5354,4.5787,0.0896,0.0428,0.007,4.9997,0.0698
0.0167,1.6987,8.1944,0.3788,0.0814,0.0966,0.0229,0.4942,0.8607,8.336,0.039,0.0587,0.0105,4.9263,0.0985
0.0094,1.3802,4.54,0.2421,0.007,0.1124,0.0388,0.253,0.4105,4.0437,0.1006,0.0309,0.012,4.5572,0.0438
0.01,0.9572,3.0654,0.4802,0.036,0.0974,0.0411,0.3193,0.3746,5.3519,0.0772,0.0613,0.0123,5.901,0.0846
0.0099,1.7505,6.6716,0.2979,0.0876,0.096,0.0233,0.31,0.5132,6.945,0.1028,0.0432,0.0111,5.1765,0.0699
0.0145,1.7314,2.6197,0.5598,0.0722,0.1244,0.0191,0.2864,0.4672,5.7402,0.0414,0.0489,0.0152,4.1308,0.1012
0.0089,1.731,3.4825,0.4886,0.0483,0.1,0.029,0.3044,0.3983,6.5728,0.0734,0.0405,0.005,7.3235,0.0707
0.0075,0.7814,3.0878,0.2803,0.0992,0.1243,0.0319,0.5442,0.7868,6.3155,0.0983,0.0172,0.0132,6.1039,0.0512
0.0057,1.6441,5.0752,0.4366,0.0553,0.1155,0.0129,0.3601,0.5653,5.0696,0.0651,0.0691,0.0104,5.169,0.051
