ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
0.0134,1.4985,4.9186,0.3002,0.0281,0.0572,0.0141,0.1598,0.3903,2.441,0.0764,0.0323,0.0117,3.3734,0.0581
0.008,1.7634,6.2537,0.2507,0.0303,0.1045,0.0167,0.2248,0.3246,2.7508,0.1262,0.0291,0.008,3.876,0.0546
0.0092,1.914,5.3953,0.4115,0.0271,0.1308,0.0121,0.2483,0.4508,3.7358,0.0848,0.0309,0.011,4.3806,0.0637
0.0097,2.937,6.0048,0.2533,0.0051,0.1184,0.0211,0.2563,0.4858,3.9199,0.1121,0.042,0.0133,3.4517,0.0403
0.0079,1.6014,6.0229,0.2923,0.0451,0.1139,0.0065,0.2371,0.3261,6.0878,0.0967,0.0224,0.0105,4.1292,0.0543
0.0103,1.7678,9.253,0.6474,0.0161,0.1015,0.0177,0.2568,0.3846,7.6627,0.0776,0.1046,0.0127,6.1257,0.051
0.0094,2.9261,6.9543,0.1661,0.0369,0.1473,0.0134,0.1873,0.3535,3.7469,0.0892,0.03,0.0174,4.0218,0.0659
0.0113,1.2573,5.0859,0.4006,0.0177,0.0667,0.0151,0.2639,0.3119,4.6693,0.085,0.0365,0.0077,4.3768,0.0213
0.0108,2.593,6.2371,0.3668,0.0103,0.1309,0.0168,0.209,0.2954,5.1024,0.1104,0.0423,0.0088,2.7649,0.0436
0.0114,1.934,4.6975,0.2457,0.0215,0.1165,0.0176,0.1381,0.2986,4.4494,0.0526,0.0303,0.0102,3.8522,0.0622
0.0112,2.8274,6.8478,0.233,0.0162,0.1042,0.0136,0.282,0.36,2.6275,0.0989,0.0313,0.0164,4.2599,0.0574
0.0138,1.3074,5.2752,0.6284,0.0275,0.1273,0.0282,0.2899,0.8071,10.0376,0.0921,0.0724,0.0133,5.0694,0.0554
0.0083,1.4892,4.3706,0.2786,0.0306,0.1154,0.0262,0.266,0.4361,4.6097,0.093,0.038,0.0089,4.2396,0.0639
0.0101,2.319,5.0882,0.2834,0.0072,0.145,0.0292,0.2246,0.3946,3.3583,0.0941,0.0348,0.012,4.6123,0.0535
0.0108,1.9075,4.478,0.2825,0.0199,0.1351,0.0114,0.1753,0.3404,5.6385,0.1083,0.0301,0.0107,4.6275,0.0594
0.0104,1.9972,6.0433,0.2538,0.0326,0.1145,0.0272,0.2503,0.379,4.043,0.0693,0.0365,0.01,4.7859,0.0582
0.0083,1.2293,2.6396,0.3076,0.0318,0.1219,0.0386,0.2666,0.3302,2.8577,0.1029,0.0359,0.0118,4.5397,0.0396
0.006,1.7254,4.7414,0.3448,0.0282,0.1447,0.0336,0.2791,0.3873,4.3239,0.0501,0.0239,0.0141,3.2393,0.0376
0.0112,1.5955,4.8686,0.3237,0.0233,0.1125,0.0198,0.2309,0.3271,4.0551,0.0971,0.0256,0.0151,4.611,0.0278
0.0081,1.4897,3.2626,0.2214,0.0274,0.1006,0.0241,0.2078,0.3131,4.0363,0.0881,0.0224,0.011,4.2932,0.0491
0.0106,1.8423,5.7936,0.3042,0.0557,0.1268,0.0191,0.2289,0.3291,3.3275,0.0775,0.0384,0.0092,6.2081,0.0708
0.0118,1.9505,7.2904,0.1253,0.0101,0.1234,0.0193,0.2081,0.4113,7.9307,0.0827,0.0405,0.0091,4.203,0.0466
0.0082,1.4976,9.8612,0.2997,0.0321,0.0921,0.0165,0.1951,0.6068,6.3492,0.0879,0.0172,0.0103,4.9501,0.0738
0.0088,2.0231,4.7456,0.2326,0.043,0.1258,0.017,0.3224,0.4517,3.7048,0.1012,0.036,0.0129,4.3713,0.0576
0.0101,2.6587,4.8623,0.5159,0.0144,0.0878,0.0373,0.2914,0.3701,4.3175,0.0695,0.0309,0.0063,3.6579,0.0489
0.0088,2.2539,5.6601,0.2232,0.018,0.1227,0.0276,0.2576,0.4231,4.9782,0.1005,0.0335,0.0145,5.5905,0.0428
0.0088,1.3448,9.7194,0.2287,0.0326,0.1743,0.0257,0.3007,0.3201,8.9381,0.1013,0.0203,0.0097,4.6574,0.0362
0.0056,1.8486,5.5967,0.1698,0.0227,0.0992,0.0152,0.2569,0.3478,4.61,0.0875,0.0207,0.0129,3.6229,0.0228
