ANPEP,APOA4,APOC3,C9,CRP,HGFAC,IGFBP2,ITIH3,LRG1,ORM1,PFN1,PIGR,PON3,SERPINA3,VWF
0.0102,1.7472,5.1585,0.2866,0.0182,0.1113,0.0185,0.2388,0.4611,4.9126,0.1204,0.0291,0.0139,4.3901,0.0261
0.0091,1.6304,4.5681,0.3542,0.0161,0.1286,0.0152,0.2482,0.2451,3.1721,0.1476,0.0225,0.0098,4.0524,0.0566
0.0112,2.1608,3.0832,0.1717,0.0422,0.1234,0.0182,0.2178,0.363,4.3898,0.0933,0.0437,0.007,4.3387,0.0491
0.0104,1.1936,5.5967,0.4875,0.0152,0.077,0.0107,0.2107,0.3111,3.8274,0.0523,0.0372,0.0056,5.6585,0.0552
0.0112,0.9261,5.1988,0.1728,0.0317,0.1391,0.0202,0.3007,0.2566,4.1449,0.0844,0.0336,0.0089,3.8845,0.0443
0.0097,1.5972,4.3922,0.2324,0.043,0.0774,0.0079,0.2324,0.4394,3.7914,0.077,0.019,0.0083,3.253,0.0384
0.0112,2.2004,7.3212,0.3334,0.0207,0.0891,0.0095,0.2897,0.345,2.5534,0.0713,0.0218,0.0132,4.4097,0.0319
0.0085,1.4158,4.2453,0.2317,0.0271,0.1242,0.0236,0.191,0.2515,3.7611,0.092,0.0312,0.014,4.446,0.0673
0.0113,1.7867,2.9102,0.2463,0.0444,0.1339,0.0158,0.2304,0.3118,3.5292,0.0794,0.0244,0.0081,4.439,0.0712
0.0108,2.2032,5.6645,0.3004,0.0308,0.1011,0.0229,0.2611,0.3498,5.0092,0.0811,0.0326,0.0057,3.881,0.0455
0.0099,1.4015,2.9867,0.4109,0.02,0.1119,0.0207,0.2285,0.3358,3.3116,0.1066,0.0358,0.0125,3.6402,0.0448
0.0096,1.1565,2.1821,0.3067,0.0292,0.1314,0.0177,0.2511,0.2909,3.8052,0.0725,0.0394,0.0093,4.6432,0.0606
0.0078,1.4751,2.1747,0.3972,0.0288,0.0898,0.0217,0.2029,0.3934,4.4771,0.0629,0.019,0.0089,4.854,0.0609
